RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023
394658,133,"Gulfport, MS",msa,MS,130667,136800,136967,137883,135917,143917,144667,150000,148333,146633,144783,139200,136900,134383,137300,142967,145000,150967,155967,158633,157467,154217,155517,156050,154967,156583,158250,161250,160333,162633,167300,169300,169233,170567,174533,178717,175717,171750,171000,174333,179833,181667,187500,188583,190083,191000,188417,187583,182500,185167,189333,198333,209000,217333,220317,216983,211983,206633,206633,203267,199967,196633,198501,210084,218601,229100
395051,134,"Salisbury, MD",msa,DE,246450,241633,247667,244333,248583,250917,248333,240750,238417,246000,247633,238300,233133,229833,241467,241633,252383,250750,254083,254666,258000,261333,260500,260500,261333,258833,262133,266533,267500,270867,278967,295583,303917,303583,304667,303117,296228,292895,292778,305833,309800,314800,318933,321633,329967,330000,336667,338333,338333,338333,336333,349667,363000,372167,367167,357167,360000,358333,358000,339667,336750,330383,348717,356300,364667,373833
394596,135,"Flint, MI",msa,MI,131083,125850,124850,124850,131667,137200,143867,146200,144300,140217,136717,135250,135967,137000,136417,134917,138050,143467,149367,150867,147533,143917,142833,142333,138900,138150,141267,148950,149433,155150,156817,161633,160817,161400,163100,160250,158000,151317,156317,158650,169667,170000,174333,173333,178333,180233,178567,175067,169500,165667,167167,174333,181500,184167,184667,188000,186500,181667,174417,171917,166083,165000,165333,175833,185800,192117
394972,136,"Peoria, IL",msa,IL,114333,112167,111167,115167,120667,123300,125467,125467,127500,118667,115500,113500,114833,116000,112500,111833,115500,121583,125417,123750,121083,122500,122167,119250,115000,113508,119175,124175,128000,130333,131000,128817,127817,127817,133417,129383,123550,117800,119500,121967,126300,129633,134833,135833,132483,132467,127467,126400,120250,121917,125500,127500,134133,139133,144467,143833,140667,138633,134967,131950,128317,124483,124167,127500,137333,148000
394439,137,"Canton, OH",msa,OH,126717,128133,129300,130817,131817,135117,139800,143800,140333,137500,131500,133317,130817,132483,130800,133425,136758,143275,146117,144783,138100,136050,130217,133717,133467,137633,139333,140000,142167,145667,152667,158717,158550,154883,147967,146267,141267,139109,138517,145184,158875,160500,165833,163333,165667,163667,164667,164633,158600,156933,156967,158333,160059,162893,167893,169500,168667,169400,164400,164733,159000,158967,162300,172450,178817,179817
395070,138,"Savannah, GA",msa,GA,192295,195582,196583,200000,203500,212167,211867,214517,210850,210317,204300,201113,197779,197146,199333,203250,215550,222217,229967,225833,220333,214900,211400,215900,219667,219833,218500,220133,223300,228950,232317,239650,243000,246333,248333,251150,250983,249483,249333,252833,258500,262500,270833,271650,272483,265817,271183,272017,273767,271750,278583,291833,308500,321709,321709,316709,311000,314333,314333,306333,303000,304667,315000,320000,330167,338500
395096,141,"Shreveport, LA",msa,LA,133900,136567,139350,140283,142950,148167,156667,160500,165167,154833,155333,140583,141883,137183,142933,148467,154500,160250,164417,166583,166500,156833,158000,158000,159333,158000,154667,157833,150833,155733,160567,169567,172967,175800,176300,174333,170500,174167,181167,187500,195000,205000,211333,208000,200167,205500,203333,206833,196833,202333,199333,206000,207667,215007,218340,219990,213300,203117,199800,201150,202167,198833,197467,199383,205133,217000
395164,142,"Trenton, NJ",msa,NJ,253500,240167,243500,245833,262500,278667,297167,308167,294667,280500,259500,250000,243867,243200,246700,256000,271500,296500,305667,314500,296500,289583,279917,280250,276667,269333,270333,280000,289250,304250,315417,332833,335167,329483,321150,314650,317500,307500,307500,309500,323167,343417,355583,368000,357833,342000,329250,328333,336667,331667,323333,324667,340245,359578,366995,386417,389167,384167,364167,358750,351667,337333,327000,337000,366167,400933
394875,143,"Montgomery, AL",msa,AL,148667,145983,149483,152592,159925,158842,160383,156083,157633,153283,154583,156267,156000,154367,150383,154200,162533,167200,170500,165940,166007,164507,168717,164317,158167,149850,153700,163000,174967,186450,187633,184333,178333,181583,181583,175250,169317,167617,173283,179967,186667,196667,203000,205000,201667,198667,193317,188317,185983,191000,192750,194250,199250,206717,211550,208217,204042,196375,189208,185833,178017,179683,183017,193167,203833,205333
394520,144,"Davenport, IA",msa,IL,128500,128167,129773,131940,132607,137083,138333,137667,137500,137500,137500,132167,130467,131467,133300,133667,137667,143000,147333,150000,148333,145417,137417,133583,133917,137167,136750,139833,143583,148633,144133,145800,148333,153333,152167,149667,147245,145912,147245,148800,149367,153867,158067,162667,160817,157483,153150,148550,145883,145217,148167,152167,155167,161500,168500,170000,164833,158917,159917,157250,152167,143817,140433,148433,159617,171000
395146,145,"Tallahassee, FL",msa,FL,178233,186317,190600,187867,185950,186333,190117,190083,186417,184300,186000,185000,183333,179667,182167,185800,192800,197300,201967,203967,196967,199333,197333,205667,200000,198833,203833,213800,221967,215300,212750,214083,225917,233083,236417,228917,227667,220000,222167,218833,225333,233167,236500,236167,231000,236000,240833,246667,245000,239433,237767,246100,252333,259967,263300,269300,265000,260958,264292,264625,262000,254500,255833,260833,274167,293833
394576,146,"Eugene, OR",msa,OR,262117,265983,271300,278967,280133,293167,298333,302333,296500,294833,290833,292333,290667,290667,289000,292333,297333,306333,312667,317833,313167,306833,302883,309550,317883,325667,326000,327667,327533,333867,337200,345000,349167,358667,359500,355917,351391,355558,368441,375133,385800,395667,408917,416583,415917,414333,412667,412083,407083,409583,419167,439500,452000,452000,450000,448333,453758,448758,437392,431800,427133,430167,427333,435333,446000,460667
394901,147,"Naples, FL",msa,FL,380692,397750,409417,421667,410833,405500,390500,384417,379750,386750,386193,386193,379193,380583,385583,400583,406333,401333,390500,382500,387200,382850,387850,393150,403333,412667,419333,424333,414317,407983,404650,418667,433000,450333,461167,476500,481667,490000,500000,521417,542250,553917,555000,551667,545000,548333,568333,591667,615167,623500,646833,686667,728333,730000,688333,661667,658167,669000,683167,690000,709167,710667,728333,772500,783500,781500
394332,148,"Ann Arbor, MI",msa,MI,243500,251333,265317,272983,286817,294333,300000,293300,281800,271383,264750,259583,256667,266333,283000,299075,299575,303942,301200,306017,296650,294967,276650,273983,271917,274917,281733,288817,312650,314833,321500,311667,308000,301250,299250,297775,290525,292858,308833,331167,349833,354750,363117,352533,351283,332917,335833,330000,326667,331000,333333,366667,382667,403667,398317,389317,375150,358833,350833,344667,333400,333233,340233,387333,419833,447167
394927,149,"Ocala, FL",msa,FL,140267,142767,145417,147317,148150,151667,156333,158533,158500,158833,159467,159500,157833,158333,158333,160000,161167,166150,167983,167567,163550,163383,164800,168800,168967,168467,168500,171167,169917,169917,172067,178317,179650,181667,184167,184500,182917,182083,189400,199150,209483,216700,223200,226867,232333,234000,238500,241500,243133,248217,251883,259917,264667,270667,276000,277667,273333,270917,268250,265067,259900,263900,267417,271667,269333,275667
394679,150,"Hickory, NC",msa,NC,138333,141167,141667,141500,141500,145333,147500,149417,151917,148250,147667,146333,148000,146667,148333,152667,159333,160967,166550,166883,167333,162417,163417,167500,166500,166000,165500,171500,174000,176917,179900,184900,189650,190167,190167,188500,188000,186917,186900,188900,197317,207333,212333,210000,206667,206667,213333,213333,216167,214500,216500,220333,225333,232667,232667,238000,236967,238633,231633,229667,229667,224667,228667,230333,240417,245083
394697,151,"Huntington, WV",msa,OH,120333,121583,119917,125667,129750,131573,132240,129907,131417,128333,131612,133278,125445,126833,123500,131000,129667,133333,134958,134958,134292,132917,127917,127417,129133,134800,134383,136250,133917,136985,136985,143618,143467,142800,141000,139333,138167,137833,139167,140833,142167,147250,153917,150614,148114,144780,145129,143545,140112,142233,145067,148667,152000,156333,161833,163467,159800,153965,154499,151999,141083,134833,136167,148917,159333,163667
394602,152,"Fort Collins, CO",msa,CO,372386,378719,384300,389300,394133,394750,393750,392917,390167,388333,385000,384667,385833,388667,394500,399500,405000,411708,416708,415042,406592,398676,392509,393917,398500,401333,406333,413000,419500,421500,422333,429667,439667,443833,435000,421500,416833,424650,437983,444617,460133,471967,491667,496667,500000,495000,495000,496667,505583,519768,537434,562851,575333,576000,565500,557167,561333,560833,555833,546667,543000,544667,554667,562930,572930,578330
395033,153,"Rockford, IL",msa,IL,120250,115167,113667,119333,126667,129667,131833,129500,128333,126667,126817,121817,118483,117333,118333,123333,125417,129417,131050,136600,136433,132800,129500,128000,128483,124483,128317,132500,134833,136667,140633,144967,145967,144083,146417,143083,140667,135500,135500,139833,147917,156083,159417,160433,160850,157183,153250,149667,144968,138302,138302,142333,155667,165667,170000,168333,161667,161667,156667,153333,148000,144667,146500,151833,160917,166000
394796,154,"Lincoln, NE",msa,NE,166932,170483,176000,179333,179000,182500,183667,186667,183625,178292,178292,176333,176926,173426,176259,182000,188833,192667,192633,189300,189300,190100,189267,184600,182833,179417,182933,183433,196000,198817,207317,207333,209000,209000,210583,210583,208083,211500,215833,223000,223667,227333,230583,233217,235217,234783,232400,230733,229250,226667,233333,242633,251717,255050,257783,261700,258367,253667,248750,246083,247750,245500,251467,255450,266283,276317
394622,155,"Gainesville, FL",msa,FL,186950,182450,184500,186167,200333,203000,209333,203983,201317,196483,200583,201250,204083,202633,208633,211300,214667,216317,219317,215050,211733,211567,215583,220583,220417,222633,224517,224517,222550,225569,231902,235402,237500,239333,244733,245014,246543,250976,249027,252965,253298,264633,270333,274400,273567,272900,272833,273667,267000,267833,271167,286133,298467,311800,315167,310000,298333,288300,288300,289217,292250,294750,297167,305667,311317,326317
394405,156,"Boulder, CO",msa,CO,518800,539133,547467,552376,571526,585359,578317,565500,553083,561000,555083,559000,544975,562892,562492,584333,589333,590067,584000,574000,568333,563667,563667,568667,571667,575000,583333,585333,582667,573917,590250,616233,629983,629983,612667,609208,608208,611092,641217,687217,717500,725833,699167,695208,673942,690942,693233,707833,695833,750333,800667,867333,873667,862500,813333,780000,758833,763000,739333,751333,737883,755717,780050,810250,832750,804250
394646,157,"Green Bay, WI",msa,WI,164817,166500,170833,166983,172833,176250,179767,176200,173783,173617,175500,173500,171000,169333,169233,175650,180617,190683,195367,195900,192258,186908,184992,180333,178550,175967,180133,183833,187833,191333,199333,204900,205900,205900,203483,198483,197150,199417,209750,211083,216317,220650,234400,238750,239417,235667,239333,237000,230333,225000,231667,245500,255917,258917,256750,258500,262617,272617,267117,261667,253333,245333,250333,252000,266333,279917
394488,158,"Columbus, GA",msa,GA,136117,137767,139100,148967,153333,162000,164667,162000,160167,155133,159617,158450,153948,151115,151282,159150,165833,173300,177300,173300,168148,167448,168781,169200,165900,161867,164967,169437,174437,174403,176600,176383,183083,186083,189633,188133,185133,180167,176667,179967,187633,199967,205917,205217,199517,195433,194100,195050,194883,195917,194167,205833,212500,218333,208333,209000,208967,214967,202633,190250,183917,190583,197167,200417,204917,212233
395107,159,"South Bend, IN",msa,IN,126967,122000,124583,124250,125250,131483,139150,144817,144500,138500,136833,129417,129417,122442,121358,126192,136000,147667,148833,153833,151983,148567,140733,138917,134667,132292,133275,144758,152133,156650,161833,166867,163700,158700,158667,161667,155000,148333,141167,150317,158650,173817,181333,187967,186633,179967,176667,174333,168667,163667,166000,176167,191167,202833,211667,206500,207667,202667,197833,185958,177792,181125,180133,185467,188800,195467
395109,160,"Spartanburg, SC",msa,SC,145150,148050,152059,158300,157500,157107,158440,159607,158333,157667,155333,157000,153333,157058,157042,163053,165911,170895,174217,174967,173330,170630,168763,169348,168948,169148,168567,174000,177000,182000,184633,191633,193509,194951,195118,195093,194102,190935,194050,198967,206967,215333,221000,222667,222667,221667,225000,223498,227165,228832,233667,237883,240300,250300,253417,255967,250967,249967,244665,241232,234565,240217,242650,252567,255583,259917
394645,161,"Greeley, CO",msa,CO,314750,316083,319230,326980,331980,335333,335667,334667,331333,332333,335667,337333,335667,329572,335572,341739,351833,352167,353333,352000,352333,351667,351067,351733,353400,353333,357667,364000,368000,369633,372967,377967,382352,382222,383888,385703,386167,386167,395811,410811,428811,435167,438667,437333,440167,442833,448483,451817,452317,458333,466667,483333,495838,500838,497171,487967,481633,476575,471942,465815,457873,461823,464283,473450,481167,492133
394808,162,"Lubbock, TX",msa,TX,152317,150617,150800,154417,156817,158484,160701,161042,162329,158996,159204,160250,158900,164650,161317,166167,165483,169817,171283,170967,169300,171667,168333,167317,158317,162317,165667,173667,174000,178333,185208,188092,188258,183383,186833,186667,185667,184000,184000,186667,193333,201667,210033,208033,208700,208333,211167,208333,203667,199500,210000,218333,228833,231500,235167,233750,228083,225250,221167,215833,216083,212750,215500,214417,222083,226083
394471,163,"Clarksville, TN",msa,TN,149750,154067,155067,160317,162000,167667,169117,170116,167450,164166,162167,161500,162333,164833,164833,170167,173083,179750,182083,183333,179986,173986,171786,170717,173717,174583,176667,181300,183600,187767,191717,197383,201217,200633,200333,200667,200167,202167,201167,211667,220000,233333,236667,240000,240000,243333,244783,244767,242100,248983,259000,270000,275000,281667,286333,281333,274667,268333,269833,263167,259167,256000,264333,268333,275833,282067
395028,164,"Roanoke, VA",msa,VA,170417,171833,173150,173317,176650,184667,184575,182242,183125,181383,179133,175383,177383,178617,177150,177817,182800,189300,192967,198500,193483,191650,189142,192325,192808,189017,191850,197950,202075,206267,209850,218850,222992,224958,221967,218967,216083,215083,215417,213667,220333,225150,230900,226817,232696,233279,237363,235008,233508,231842,230167,238333,250000,262742,262742,258408,249917,250975,244975,243392,246483,247317,252983,243917,254742,259742
394579,165,"Evansville, IN",msa,IN,135467,137500,139417,140250,146250,150571,152071,145904,143333,143467,147300,147300,143000,139000,140667,143833,150500,151917,154167,154667,156583,158817,159950,157617,153100,151467,146800,147967,147967,156050,160150,164233,168150,170050,169933,163600,165883,162992,165992,167742,173167,180167,184025,189192,187192,186633,181467,183133,174917,174083,171583,179500,188833,194667,191667,187500,184833,191167,190300,182967,173300,176667,180667,190667,196500,210833
394747,167,"Kingsport, TN",msa,TN,129333,127333,126333,126333,129333,134000,135833,134800,134800,135633,132333,128667,127300,128967,133467,133800,136300,139133,143250,146717,145050,150933,151300,148633,143667,137300,145633,146633,151667,151250,153583,158583,159833,159500,161167,157500,158733,153833,158700,163133,168033,170000,173000,176333,173333,172333,173550,178550,172883,168333,168333,175000,187000,191150,198650,199983,198400,196733,189067,189833,191633,197633,193633,192333,197667,220000
394741,168,"Kennewick, WA",msa,WA,238507,240841,241633,248683,251970,261876,268176,278223,278317,276636,272636,269303,270483,270606,275272,281431,290889,304556,306747,308133,303133,304967,306333,308100,304600,297933,297800,301117,306783,306483,316417,320750,326550,325775,329942,329475,329167,327070,328737,330403,343333,356333,370900,378400,380367,380800,376800,382167,387333,393333,399667,405833,412167,415500,419167,418333,420000,416667,409150,400783,390783,391967,390333,391150,394817,405150
395179,169,"Utica, NY",msa,NY,119895,113582,112667,114000,122000,122000,126400,125733,127233,126167,125167,126420,125367,125567,122230,120200,116833,123400,128292,135458,135408,138933,137933,137333,134000,129728,129395,129028,134458,137158,143025,145242,147008,149842,151800,153000,149333,147667,145333,150667,155333,159633,160450,162765,166298,170482,167833,167000,165333,166000,166416,164749,165749,165333,170333,179750,188083,190583,184500,177500,173333,171600,169600,169267,166800,173967
394660,170,"Hagerstown, MD",msa,MD,172417,176083,177333,180333,178833,181833,183167,189667,187300,186967,182550,188583,187217,184967,179018,182384,189018,196600,199017,199300,197667,195250,194983,196617,198388,202072,201438,206000,205667,213333,217333,222167,223483,224817,224983,221667,217667,214333,221000,226667,228333,230000,234167,243500,245167,249587,250253,252337,248750,249083,254000,263417,271417,272750,276667,271833,270167,261833,263333,261633,258300,256617,258317,268317,278333,288500
394543,171,"Duluth, MN",msa,MN,144633,143000,138000,138333,137667,150967,158633,164300,161833,153073,149706,148873,148633,145333,147667,151917,160250,164567,169983,169983,163317,157817,156150,152667,146500,140000,146567,162567,175067,185333,186333,188376,188376,188009,186633,178100,174167,165833,166367,173667,185333,200250,201917,210250,203333,205000,198333,196000,182667,177583,182333,195167,211875,219459,224609,221317,221783,223800,217471,205004,187504,190500,192500,208000,214667,236000
394803,173,"Longview, TX",msa,TX,156733,151567,154817,155467,159967,160967,165167,164167,160500,155750,158750,163417,164000,162633,160633,167300,172333,177333,175917,178250,170917,168500,166133,170300,164133,164167,164500,169537,171203,178037,181333,183000,184333,190300,195300,190967,189167,187988,195284,200784,204546,207250,212583,218333,219250,219483,219483,223567,219667,220483,227483,239483,245333,246633,246200,244533,241383,237150,242150,246150,243150,241483,233742,239742,236575,246800
395229,174,"Wilmington, NC",msa,NC,234499,236667,239500,241833,242667,251500,251667,250500,245000,245583,245250,242750,247000,246000,248000,246000,250833,255167,258167,262500,266333,264417,265250,262083,260333,259500,264167,269500,269000,271333,286333,301000,306667,308556,308640,310390,300333,296917,299167,305333,315333,323000,333317,335900,335733,334083,338167,342667,347667,350833,354833,368167,378333,390000,395000,395000,386667,383167,376500,374833,365000,373667,380750,390750,406583,421167
395061,175,"San Luis Obispo, CA",msa,CA,579000,574000,581167,587333,599000,596500,608167,606750,616750,606083,609167,601500,599833,580167,577667,593333,613333,614333,612500,603800,618800,612967,609667,598000,605667,609000,609500,595500,595500,598333,619167,637833,651833,662667,668667,683333,685000,671167,665833,692500,722000,745333,742000,751667,741667,741667,738333,751250,773083,784750,796333,807833,832833,851667,843333,826667,819667,797667,805583,791167,792667,778517,789933,824433,838167,841333
753875,176,"Crestview, FL",msa,FL,245000,246000,247667,249667,263333,270000,271333,266000,260333,258667,265000,261150,262050,249850,257117,254550,264833,268750,280900,285233,281900,271417,268333,272439,276439,274256,273817,279816,288666,306333,328000,348000,357333,349000,342333,336667,345000,344667,349000,355633,365967,361633,356000,349317,352650,356650,360833,364167,364167,368333,377333,392333,400667,405000,387917,379583,369917,370333,366583,361250,357917,363333,371667,387333,397333,404000
394851,177,"Merced, CA",msa,CA,247333,248333,251667,250833,251500,258500,260333,266000,266333,269500,264833,260333,260417,262750,264083,265833,272500,283333,283333,282333,280667,285250,282083,278750,280167,284333,284667,282000,280333,285000,290000,306667,314083,317417,314083,315000,315000,315167,318500,326833,336667,352500,363417,372250,372583,373333,371167,368917,372250,382250,395000,401667,408167,406500,408000,398167,396333,390500,380750,369250,360750,368833,380833,387833,388500,389833
395197,178,"Waco, TX",msa,TX,158667,166333,167333,180667,181333,187667,192000,192000,189000,188833,187133,186800,185692,187392,186725,188983,192150,200233,199733,204900,198483,199333,192667,192317,189650,189650,192567,193733,202067,209167,218250,219917,219583,224833,225500,227500,222333,222333,224000,230667,238917,248917,257250,260000,257589,249406,244406,249733,256217,261217,251633,253333,268333,276667,280000,272833,273500,278500,269833,259150,245817,249983,255000,261667,265667,275667
394447,179,"Cedar Rapids, IA",msa,IA,146000,140167,142667,146083,152083,156250,162667,164667,169000,163333,158167,153167,156167,156667,154167,157667,160667,167167,165333,168000,168000,173083,173083,169500,159417,155167,155083,161833,166833,171583,174833,176917,181000,182000,182833,178833,174000,174667,172667,179167,185500,199667,206333,211333,215833,220167,228833,236000,241333,238000,229667,236667,239333,262667,265667,275000,270000,263667,265333,253167,237167,231833,225667,241167,244500,254333
394348,180,"Atlantic City, NJ",msa,NJ,198200,193433,198733,203117,209717,207167,211524,207691,208607,203667,206167,204800,205800,200300,206083,205883,214217,217467,217500,217317,216650,220150,217833,214833,213167,217167,216802,218635,223802,231667,243167,248417,253550,253550,261633,263333,265833,263833,265500,268000,270500,278833,280500,279000,272333,272333,281333,284667,287000,285333,295333,299667,311667,313333,318333,308667,304333,307667,307333,313333,304250,299250,300000,312417,327417,329000
394412,181,"Bremerton, WA",msa,WA,306333,308000,317333,330000,340500,342167,347167,341667,341650,339633,332967,328650,323667,328650,331317,334983,350000,361500,371000,373500,375333,377500,373458,371125,371397,374605,379438,384667,389667,398833,411633,415800,418800,413833,427667,426333,424667,422083,433750,455417,473333,489583,501250,502917,503333,499967,499967,497383,497417,497417,508333,525000,541667,571667,563333,555000,514000,503583,496083,488917,481192,475358,488858,505333,518667,528333
395103,182,"Sioux Falls, SD",msa,SD,194650,194417,199492,200475,206642,210817,213833,214500,211167,209567,210900,205233,201000,201333,206833,213167,213133,219633,223467,226333,218333,214500,215000,220000,220667,214350,216017,217600,224083,227417,231833,235167,236833,236833,236667,236167,234833,234833,236750,245583,253917,264417,270250,275750,276317,272950,267533,265050,265717,266467,265617,270177,289343,305693,315500,310083,306833,307250,302667,298750,290000,281667,276667,280667,296167,308650
395065,183,"Santa Cruz, CA",msa,CA,783583,771667,781000,821500,839333,851000,846333,852500,852083,848750,835583,813167,811500,825333,856500,884833,893333,876333,853000,844333,819500,816167,809667,845333,851333,842333,845167,835833,850000,845000,883667,900333,931167,938000,963417,945917,962083,942833,964500,1017833,1080000,1094167,1082500,1081833,1105167,1070167,1079167,1053333,1078167,1103167,1231500,1304167,1315833,1253167,1202333,1192083,1165583,1206917,1193833,1147000,1077333,1085333,1124250,1165917,1184417,1198167
394572,184,"Erie, PA",msa,PA,122783,122033,121200,119917,122333,126483,132483,133450,130633,125217,121583,119917,111750,109383,112717,120467,127133,132800,135633,139000,135667,132083,127417,126733,126983,124983,124417,127500,133500,137400,140983,142817,142833,144467,144967,146267,139633,132217,126583,127830,136880,142963,150050,155083,156650,154983,151650,151667,143883,138867,140533,145983,156167,161133,173467,171633,171667,168750,162067,160367,152367,155717,152400,155817,160817,171417
394924,185,"Norwich, CT",msa,CT,222400,222750,225583,232000,236633,238617,237950,238483,240500,242000,237750,232083,231233,228317,231567,230917,238750,246500,246000,248167,242167,241833,239833,238167,234667,230000,229258,237925,244592,255000,261300,267967,276633,276667,280667,274167,274167,270500,268667,281833,288133,303133,300002,307702,311036,307917,303067,300233,306650,305483,306650,306650,313333,321667,324000,329000,324000,330417,323750,317083,306333,308000,314242,321242,328342,340433
394323,186,"Amarillo, TX",msa,TX,157583,156750,159167,156417,160583,163667,164167,163667,166333,166000,161567,157370,161036,164720,164583,162917,164667,168142,173142,171808,171667,170000,170633,172300,168467,167333,164833,170333,179000,190333,195333,198245,196597,198430,198985,196550,193050,193050,198300,206633,213500,218833,220500,220333,220000,219167,212833,205000,199167,202133,205133,218467,221833,232333,235667,240667,232667,224667,219500,226000,225000,222750,218250,222250,227333,229333
395171,188,"Tuscaloosa, AL",msa,AL,166000,165650,171367,168667,171983,173600,173933,175600,179350,181050,177383,172633,171300,170167,170467,173800,181933,185133,188100,185633,194133,192667,193500,187167,186667,186567,191233,194483,201833,200650,207733,210450,217450,211633,209400,205250,207067,210500,214650,223633,226800,232650,235967,235967,230300,227500,228133,228800,224800,225333,226782,235282,241448,256667,260000,256633,243633,233633,231817,230217,231883,231233,237150,238817,249317,247000
394483,189,"College Station, TX",msa,TX,208667,219150,223150,226317,221083,221000,223967,233800,239883,255917,250083,235583,220000,214750,227250,222483,223983,228633,234650,239650,233000,245317,241317,245233,239450,236683,229767,226317,234733,239400,237150,236250,234833,238667,246250,257667,253750,250383,247550,258800,265467,273933,279267,279300,276333,277833,282633,291633,287800,282167,282167,297500,311417,318917,320550,329115,323874,326908,321926,316332,296665,306665,315000,330250,344883,339850
394732,190,"Kalamazoo, MI",msa,MI,147333,149166,146550,143300,149967,155333,165333,162917,162051,157434,154442,149975,144758,144833,148167,152983,159983,163733,174083,176083,176333,172442,170409,169409,162550,157750,156417,165167,173333,177417,181583,188250,193333,194400,196900,196067,187667,177167,175500,188650,198317,208317,211667,216833,216833,214500,211000,212483,206467,199283,196133,207817,226667,236667,240000,237500,231333,230667,222500,213250,206583,202250,217667,226833,240150,243483
394811,191,"Lynchburg, VA",msa,VA,167958,167292,172220,174395,173378,177450,179150,185833,176617,175283,170267,172817,172483,173667,173667,176800,177450,186617,185817,190633,183950,188250,183292,184308,179342,179333,179967,189633,195117,198450,202450,207633,210333,209983,211817,210817,207333,203333,208333,209667,214317,217617,224783,230467,227717,231050,234967,241750,241417,239333,236967,237633,243300,251667,262967,263100,256433,239800,237250,242250,250583,244417,243250,243583,252833,265650
395240,193,"Yakima, WA",msa,WA,195167,191767,192578,202745,211108,218613,225488,228859,229542,224750,226417,221475,216058,211975,214250,220583,228667,239879,256253,262253,259708,255000,256000,251000,249200,236167,244167,250050,263750,273233,279150,285817,284333,280083,276750,277417,282500,282500,286650,292483,301317,314167,319167,330333,325000,325000,318333,320000,317667,310667,304833,313833,329167,340000,346667,352000,348667,340858,338858,336358,326367,320533,316779,330413,336246,354167
394585,194,"Fargo, ND",msa,ND,211167,211167,213250,217917,222950,222867,222000,220267,218417,218450,215733,215583,213359,212359,214359,212583,213000,214333,221667,226667,227000,222583,223191,222347,221764,219489,215000,218489,220406,228739,233083,237800,241133,240843,241693,236026,234567,229750,229717,235267,245583,257950,259650,261667,261667,260067,253900,251483,263750,269900,268317,257650,261000,275000,282000,284000,276333,280667,269833,269167,266167,273833,270500,275167,283917,301417
394387,195,"Binghamton, NY",msa,NY,109667,109237,109320,112153,114990,123657,127990,130000,127750,123917,124000,119333,115667,109364,108031,110939,112808,118475,121833,129997,130520,126587,118523,115667,117333,116833,117536,118536,125369,126917,129917,133917,140898,144101,143768,144139,143769,141403,133800,129150,132850,139850,150300,154967,161217,159583,159550,154617,147787,142687,143370,146867,153800,161800,171800,169983,165650,162317,162333,162167,155233,150733,149737,155703,161813,172310
394609,196,"Fort Smith, AR",msa,AR,118667,117667,119583,121317,124550,126550,129867,129300,127267,126117,124450,122983,120833,119667,122833,124833,127667,132333,133333,138317,130317,130317,125817,127650,125400,123583,124500,131417,136500,142083,141383,144867,148200,153200,151767,152433,150117,154983,157683,159367,164950,164917,169583,162333,161333,160667,163333,165967,167600,170433,172467,172833,178667,183000,184333,179667,179500,179167,172500,169333,171333,177167,181833,178000,186083,194417
394334,197,"Appleton, WI",msa,WI,157000,161333,169833,175150,177050,175750,175733,178833,181600,182217,182783,177533,173283,169383,169633,172617,180950,190783,199967,201267,194767,189567,189748,189948,183648,179833,184667,190167,190833,197500,208333,218333,210000,209633,204633,206267,196633,188300,193333,199333,215167,225167,241833,248333,250000,242333,240000,235667,241000,237667,239683,242683,252683,267667,266167,267333,263000,258667,250833,241500,249983,249983,259317,258333,269500,271667
845160,198,"Prescott Valley, AZ",msa,AZ,287107,290773,291342,289675,295908,300900,309233,307948,309115,311739,311791,307624,306667,305203,305203,306870,313333,320833,324003,323336,326253,328083,328750,331667,338333,343000,341333,341333,335873,340706,340706,364317,376150,391817,387333,391500,393467,408767,402982,408682,408382,433333,443000,455433,453767,462267,463167,474033,465867,469513,470313,490313,501667,506633,503300,498300,481655,478655,475321,477000,470933,460933,479267,487167,498833,508667
394813,200,"Macon, GA",msa,GA,122017,114517,117267,126000,134333,138167,137133,137467,135633,135667,134000,136532,128199,128527,124978,131962,137633,148317,152733,154483,143817,142417,136333,137650,137150,132817,138500,142333,146667,144992,151658,161825,163500,155167,152333,153333,155750,150083,144083,141233,152233,162067,170833,168500,168417,165750,167283,169200,167867,161000,156400,162050,175217,183483,190667,195333,193667,185667,176167,171667,162083,153733,152900,163650,168667,179667
