RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023
753917,124,"Santa Maria, CA",msa,CA,535083.0,558083.0,549000.0,551333.0,531500.0,519833.0,538000.0,554500.0,559167.0,574333.0,591333.0,600833.0,567500.0,572500.0,575000.0,589167.0,565667.0,567333.0,558167.0,558833.0,564500.0,575167.0,594500.0,593833.0,584500.0,564667.0,547000.0,559833.0,606333.0,695667.0,754333.0,807917.0,807917.0,799250.0,734167.0,763333.0,731750.0,783417.0,753250.0,794000.0,744000.0,743333.0,715000.0,746667.0,734167.0,727500.0,716667.0,722500.0,767500.0,818333.0,817500.0,812500.0,780000.0,777500.0,739833.0,726000.0,699333.0,722000.0,711667.0,731667.0,716667.0,766667.0,785333.0,803667
395050,125,"Salinas, CA",msa,CA,585250.0,608583.0,634070.0,643103.0,633937.0,594283.0,599167.0,603333.0,629833.0,615667.0,599583.0,589083.0,582500.0,588583.0,605917.0,622667.0,631817.0,618317.0,633983.0,624833.0,649167.0,633000.0,649667.0,648833.0,660000.0,653333.0,631667.0,635000.0,674667.0,744500.0,802667.0,819667.0,814833.0,780333.0,763667.0,747000.0,782500.0,799000.0,806500.0,794000.0,784167.0,795000.0,787000.0,805333.0,800333.0,819667.0,811333.0,823000.0,844167.0,862500.0,865833.0,841667.0,846667.0,831667.0,833333.0,810000.0,810000.0,785000.0,801667.0,789333.0,832750.0,835750.0,860583.0,825833
395048,126,"Salem, OR",msa,OR,271167.0,277250.0,278083.0,279958.0,285942.0,292283.0,293075.0,286508.0,282650.0,282550.0,281883.0,281900.0,284300.0,289533.0,291700.0,295067.0,297833.0,300667.0,298484.0,299284.0,298946.0,302007.0,300524.0,304178.0,310633.0,316733.0,318249.0,319999.0,325583.0,332091.0,336549.0,340382.0,344042.0,347833.0,348967.0,351717.0,359383.0,364417.0,372750.0,380917.0,392583.0,398400.0,397233.0,397217.0,398650.0,399650.0,396333.0,400667.0,409333.0,422600.0,428583.0,429250.0,433317.0,433000.0,434417.0,425417.0,420917.0,413667.0,410608.0,411775.0,411942.0,417067.0,417067.0,426550
394870,127,"Mobile, AL",msa,AL,147242.0,147800.0,147750.0,147333.0,142817.0,140900.0,142983.0,145000.0,143967.0,142300.0,141633.0,142667.0,144000.0,144833.0,147500.0,150417.0,153917.0,152500.0,150917.0,150583.0,152000.0,152000.0,152333.0,150667.0,152417.0,155083.0,159250.0,160500.0,160750.0,164583.0,169250.0,170317.0,170617.0,167950.0,170633.0,170633.0,174967.0,176300.0,185808.0,189142.0,192808.0,190667.0,193042.0,193708.0,196375.0,196118.0,193952.0,188952.0,189833.0,199667.0,207333.0,208500.0,205167.0,199833.0,199000.0,201667.0,203667.0,203667.0,197667.0,195667.0,199667.0,205000.0,213167.0,215583
395015,128,"Reading, PA",msa,PA,156500.0,156167.0,158250.0,160300.0,167933.0,172267.0,173950.0,166650.0,164950.0,161600.0,161933.0,159050.0,160567.0,165233.0,166450.0,172383.0,177050.0,185417.0,183000.0,180000.0,174233.0,176650.0,175983.0,180067.0,182650.0,189983.0,193500.0,193500.0,195133.0,194967.0,196633.0,191667.0,190000.0,187083.0,190417.0,193750.0,192900.0,188233.0,186600.0,200367.0,209367.0,215000.0,212983.0,215317.0,214650.0,212500.0,210833.0,210833.0,207667.0,211667.0,214983.0,228517.0,226184.0,229534.0,223333.0,226667.0,225750.0,228417.0,225083.0,229317.0,225983.0,232650.0,236000.0,253333
394502,129,"Corpus Christi, TX",msa,TX,179608.0,180592.0,183592.0,190317.0,195333.0,198000.0,194000.0,190333.0,190667.0,190667.0,194667.0,192027.0,192360.0,190193.0,195500.0,201833.0,205667.0,203500.0,200167.0,198333.0,195583.0,200565.0,196065.0,200648.0,198667.0,205333.0,206667.0,213667.0,223333.0,230000.0,234967.0,229967.0,231967.0,228667.0,230333.0,233333.0,239667.0,247967.0,246267.0,246850.0,245867.0,253418.0,254835.0,257018.0,252833.0,251167.0,255000.0,257000.0,257000.0,260321.0,269988.0,283321.0,283333.0,285917.0,278167.0,276167.0,263950.0,258367.0,250033.0,249667.0,254333.0,259667.0,269667.0,271650
394820,131,"Manchester, NH",msa,NH,260467.0,267333.0,278178.0,293178.0,294344.0,290967.0,285300.0,279300.0,283000.0,280333.0,283833.0,281000.0,284333.0,287667.0,296000.0,305667.0,307589.0,309589.0,301589.0,301333.0,298333.0,297000.0,297000.0,297000.0,306644.0,317867.0,327200.0,332222.0,333000.0,339167.0,344167.0,348833.0,351667.0,351667.0,355000.0,359706.0,363039.0,373694.0,383989.0,404322.0,412000.0,417333.0,417000.0,410333.0,405667.0,396000.0,401000.0,400333.0,413000.0,416333.0,436333.0,445189.0,455189.0,456689.0,456167.0,446167.0,441311.0,437478.0,430789.0,429133.0,431633.0,443322.0,453667.0,470333
394612,132,"Fort Wayne, IN",msa,IN,134667.0,134417.0,136417.0,142500.0,147833.0,148833.0,148800.0,148967.0,147133.0,143500.0,136667.0,137600.0,140583.0,148750.0,151983.0,156000.0,159333.0,160967.0,161717.0,157383.0,155750.0,151667.0,149333.0,147667.0,149667.0,153833.0,160493.0,166493.0,170660.0,170083.0,170417.0,173417.0,172834.0,170167.0,167800.0,167800.0,168800.0,169833.0,176900.0,184067.0,191400.0,193083.0,194250.0,192583.0,191667.0,189017.0,184684.0,186501.0,189483.0,198817.0,205300.0,213967.0,218950.0,220300.0,216300.0,212983.0,213333.0,210000.0,202750.0,193750.0,199417.0,211667.0,220667.0,224733
394658,133,"Gulfport, MS",msa,MS,136967.0,137883.0,135917.0,143917.0,144667.0,150000.0,148333.0,146633.0,144783.0,139200.0,136900.0,134383.0,137300.0,142967.0,145000.0,150967.0,155967.0,158633.0,157467.0,154217.0,155517.0,156050.0,154967.0,156583.0,158250.0,161250.0,160333.0,162633.0,167300.0,169300.0,169233.0,170567.0,174533.0,178717.0,175717.0,171750.0,171000.0,174333.0,179833.0,181667.0,187500.0,188583.0,190083.0,191000.0,188417.0,187583.0,182500.0,185167.0,189333.0,198333.0,209000.0,217333.0,220317.0,216983.0,211983.0,206633.0,206633.0,203267.0,199967.0,196633.0,198501.0,210084.0,218601.0,229100
395051,134,"Salisbury, MD",msa,DE,247667.0,244333.0,248583.0,250917.0,248333.0,240750.0,238417.0,246000.0,247633.0,238300.0,233133.0,229833.0,241467.0,241633.0,252383.0,250750.0,254083.0,254666.0,258000.0,261333.0,260500.0,260500.0,261333.0,258833.0,262133.0,266533.0,267500.0,270867.0,278967.0,295583.0,303917.0,303583.0,304667.0,303117.0,296228.0,292895.0,292778.0,305833.0,309800.0,314800.0,318933.0,321633.0,329967.0,330000.0,336667.0,338333.0,338333.0,338333.0,336333.0,349667.0,363000.0,372167.0,367167.0,357167.0,360000.0,358333.0,358000.0,339667.0,336750.0,330383.0,348717.0,356300.0,364667.0,373833
394596,135,"Flint, MI",msa,MI,124850.0,124850.0,131667.0,137200.0,143867.0,146200.0,144300.0,140217.0,136717.0,135250.0,135967.0,137000.0,136417.0,134917.0,138050.0,143467.0,149367.0,150867.0,147533.0,143917.0,142833.0,142333.0,138900.0,138150.0,141267.0,148950.0,149433.0,155150.0,156817.0,161633.0,160817.0,161400.0,163100.0,160250.0,158000.0,151317.0,156317.0,158650.0,169667.0,170000.0,174333.0,173333.0,178333.0,180233.0,178567.0,175067.0,169500.0,165667.0,167167.0,174333.0,181500.0,184167.0,184667.0,188000.0,186500.0,181667.0,174417.0,171917.0,166083.0,165000.0,165333.0,175833.0,185800.0,192117
394972,136,"Peoria, IL",msa,IL,111167.0,115167.0,120667.0,123300.0,125467.0,125467.0,127500.0,118667.0,115500.0,113500.0,114833.0,116000.0,112500.0,111833.0,115500.0,121583.0,125417.0,123750.0,121083.0,122500.0,122167.0,119250.0,115000.0,113508.0,119175.0,124175.0,128000.0,130333.0,131000.0,128817.0,127817.0,127817.0,133417.0,129383.0,123550.0,117800.0,119500.0,121967.0,126300.0,129633.0,134833.0,135833.0,132483.0,132467.0,127467.0,126400.0,120250.0,121917.0,125500.0,127500.0,134133.0,139133.0,144467.0,143833.0,140667.0,138633.0,134967.0,131950.0,128317.0,124483.0,124167.0,127500.0,137333.0,148000
394439,137,"Canton, OH",msa,OH,129300.0,130817.0,131817.0,135117.0,139800.0,143800.0,140333.0,137500.0,131500.0,133317.0,130817.0,132483.0,130800.0,133425.0,136758.0,143275.0,146117.0,144783.0,138100.0,136050.0,130217.0,133717.0,133467.0,137633.0,139333.0,140000.0,142167.0,145667.0,152667.0,158717.0,158550.0,154883.0,147967.0,146267.0,141267.0,139109.0,138517.0,145184.0,158875.0,160500.0,165833.0,163333.0,165667.0,163667.0,164667.0,164633.0,158600.0,156933.0,156967.0,158333.0,160059.0,162893.0,167893.0,169500.0,168667.0,169400.0,164400.0,164733.0,159000.0,158967.0,162300.0,172450.0,178817.0,179817
395070,138,"Savannah, GA",msa,GA,196583.0,200000.0,203500.0,212167.0,211867.0,214517.0,210850.0,210317.0,204300.0,201113.0,197779.0,197146.0,199333.0,203250.0,215550.0,222217.0,229967.0,225833.0,220333.0,214900.0,211400.0,215900.0,219667.0,219833.0,218500.0,220133.0,223300.0,228950.0,232317.0,239650.0,243000.0,246333.0,248333.0,251150.0,250983.0,249483.0,249333.0,252833.0,258500.0,262500.0,270833.0,271650.0,272483.0,265817.0,271183.0,272017.0,273767.0,271750.0,278583.0,291833.0,308500.0,321709.0,321709.0,316709.0,311000.0,314333.0,314333.0,306333.0,303000.0,304667.0,315000.0,320000.0,330167.0,338500
395096,141,"Shreveport, LA",msa,LA,139350.0,140283.0,142950.0,148167.0,156667.0,160500.0,165167.0,154833.0,155333.0,140583.0,141883.0,137183.0,142933.0,148467.0,154500.0,160250.0,164417.0,166583.0,166500.0,156833.0,158000.0,158000.0,159333.0,158000.0,154667.0,157833.0,150833.0,155733.0,160567.0,169567.0,172967.0,175800.0,176300.0,174333.0,170500.0,174167.0,181167.0,187500.0,195000.0,205000.0,211333.0,208000.0,200167.0,205500.0,203333.0,206833.0,196833.0,202333.0,199333.0,206000.0,207667.0,215007.0,218340.0,219990.0,213300.0,203117.0,199800.0,201150.0,202167.0,198833.0,197467.0,199383.0,205133.0,217000
395164,142,"Trenton, NJ",msa,NJ,243500.0,245833.0,262500.0,278667.0,297167.0,308167.0,294667.0,280500.0,259500.0,250000.0,243867.0,243200.0,246700.0,256000.0,271500.0,296500.0,305667.0,314500.0,296500.0,289583.0,279917.0,280250.0,276667.0,269333.0,270333.0,280000.0,289250.0,304250.0,315417.0,332833.0,335167.0,329483.0,321150.0,314650.0,317500.0,307500.0,307500.0,309500.0,323167.0,343417.0,355583.0,368000.0,357833.0,342000.0,329250.0,328333.0,336667.0,331667.0,323333.0,324667.0,340245.0,359578.0,366995.0,386417.0,389167.0,384167.0,364167.0,358750.0,351667.0,337333.0,327000.0,337000.0,366167.0,400933
394875,143,"Montgomery, AL",msa,AL,149483.0,152592.0,159925.0,158842.0,160383.0,156083.0,157633.0,153283.0,154583.0,156267.0,156000.0,154367.0,150383.0,154200.0,162533.0,167200.0,170500.0,165940.0,166007.0,164507.0,168717.0,164317.0,158167.0,149850.0,153700.0,163000.0,174967.0,186450.0,187633.0,184333.0,178333.0,181583.0,181583.0,175250.0,169317.0,167617.0,173283.0,179967.0,186667.0,196667.0,203000.0,205000.0,201667.0,198667.0,193317.0,188317.0,185983.0,191000.0,192750.0,194250.0,199250.0,206717.0,211550.0,208217.0,204042.0,196375.0,189208.0,185833.0,178017.0,179683.0,183017.0,193167.0,203833.0,205333
394520,144,"Davenport, IA",msa,IL,129773.0,131940.0,132607.0,137083.0,138333.0,137667.0,137500.0,137500.0,137500.0,132167.0,130467.0,131467.0,133300.0,133667.0,137667.0,143000.0,147333.0,150000.0,148333.0,145417.0,137417.0,133583.0,133917.0,137167.0,136750.0,139833.0,143583.0,148633.0,144133.0,145800.0,148333.0,153333.0,152167.0,149667.0,147245.0,145912.0,147245.0,148800.0,149367.0,153867.0,158067.0,162667.0,160817.0,157483.0,153150.0,148550.0,145883.0,145217.0,148167.0,152167.0,155167.0,161500.0,168500.0,170000.0,164833.0,158917.0,159917.0,157250.0,152167.0,143817.0,140433.0,148433.0,159617.0,171000
395146,145,"Tallahassee, FL",msa,FL,190600.0,187867.0,185950.0,186333.0,190117.0,190083.0,186417.0,184300.0,186000.0,185000.0,183333.0,179667.0,182167.0,185800.0,192800.0,197300.0,201967.0,203967.0,196967.0,199333.0,197333.0,205667.0,200000.0,198833.0,203833.0,213800.0,221967.0,215300.0,212750.0,214083.0,225917.0,233083.0,236417.0,228917.0,227667.0,220000.0,222167.0,218833.0,225333.0,233167.0,236500.0,236167.0,231000.0,236000.0,240833.0,246667.0,245000.0,239433.0,237767.0,246100.0,252333.0,259967.0,263300.0,269300.0,265000.0,260958.0,264292.0,264625.0,262000.0,254500.0,255833.0,260833.0,274167.0,293833
394576,146,"Eugene, OR",msa,OR,271300.0,278967.0,280133.0,293167.0,298333.0,302333.0,296500.0,294833.0,290833.0,292333.0,290667.0,290667.0,289000.0,292333.0,297333.0,306333.0,312667.0,317833.0,313167.0,306833.0,302883.0,309550.0,317883.0,325667.0,326000.0,327667.0,327533.0,333867.0,337200.0,345000.0,349167.0,358667.0,359500.0,355917.0,351391.0,355558.0,368441.0,375133.0,385800.0,395667.0,408917.0,416583.0,415917.0,414333.0,412667.0,412083.0,407083.0,409583.0,419167.0,439500.0,452000.0,452000.0,450000.0,448333.0,453758.0,448758.0,437392.0,431800.0,427133.0,430167.0,427333.0,435333.0,446000.0,460667
394901,147,"Naples, FL",msa,FL,409417.0,421667.0,410833.0,405500.0,390500.0,384417.0,379750.0,386750.0,386193.0,386193.0,379193.0,380583.0,385583.0,400583.0,406333.0,401333.0,390500.0,382500.0,387200.0,382850.0,387850.0,393150.0,403333.0,412667.0,419333.0,424333.0,414317.0,407983.0,404650.0,418667.0,433000.0,450333.0,461167.0,476500.0,481667.0,490000.0,500000.0,521417.0,542250.0,553917.0,555000.0,551667.0,545000.0,548333.0,568333.0,591667.0,615167.0,623500.0,646833.0,686667.0,728333.0,730000.0,688333.0,661667.0,658167.0,669000.0,683167.0,690000.0,709167.0,710667.0,728333.0,772500.0,783500.0,781500
394332,148,"Ann Arbor, MI",msa,MI,265317.0,272983.0,286817.0,294333.0,300000.0,293300.0,281800.0,271383.0,264750.0,259583.0,256667.0,266333.0,283000.0,299075.0,299575.0,303942.0,301200.0,306017.0,296650.0,294967.0,276650.0,273983.0,271917.0,274917.0,281733.0,288817.0,312650.0,314833.0,321500.0,311667.0,308000.0,301250.0,299250.0,297775.0,290525.0,292858.0,308833.0,331167.0,349833.0,354750.0,363117.0,352533.0,351283.0,332917.0,335833.0,330000.0,326667.0,331000.0,333333.0,366667.0,382667.0,403667.0,398317.0,389317.0,375150.0,358833.0,350833.0,344667.0,333400.0,333233.0,340233.0,387333.0,419833.0,447167
394927,149,"Ocala, FL",msa,FL,145417.0,147317.0,148150.0,151667.0,156333.0,158533.0,158500.0,158833.0,159467.0,159500.0,157833.0,158333.0,158333.0,160000.0,161167.0,166150.0,167983.0,167567.0,163550.0,163383.0,164800.0,168800.0,168967.0,168467.0,168500.0,171167.0,169917.0,169917.0,172067.0,178317.0,179650.0,181667.0,184167.0,184500.0,182917.0,182083.0,189400.0,199150.0,209483.0,216700.0,223200.0,226867.0,232333.0,234000.0,238500.0,241500.0,243133.0,248217.0,251883.0,259917.0,264667.0,270667.0,276000.0,277667.0,273333.0,270917.0,268250.0,265067.0,259900.0,263900.0,267417.0,271667.0,269333.0,275667
394679,150,"Hickory, NC",msa,NC,141667.0,141500.0,141500.0,145333.0,147500.0,149417.0,151917.0,148250.0,147667.0,146333.0,148000.0,146667.0,148333.0,152667.0,159333.0,160967.0,166550.0,166883.0,167333.0,162417.0,163417.0,167500.0,166500.0,166000.0,165500.0,171500.0,174000.0,176917.0,179900.0,184900.0,189650.0,190167.0,190167.0,188500.0,188000.0,186917.0,186900.0,188900.0,197317.0,207333.0,212333.0,210000.0,206667.0,206667.0,213333.0,213333.0,216167.0,214500.0,216500.0,220333.0,225333.0,232667.0,232667.0,238000.0,236967.0,238633.0,231633.0,229667.0,229667.0,224667.0,228667.0,230333.0,240417.0,245083
394697,151,"Huntington, WV",msa,OH,119917.0,125667.0,129750.0,131573.0,132240.0,129907.0,131417.0,128333.0,131612.0,133278.0,125445.0,126833.0,123500.0,131000.0,129667.0,133333.0,134958.0,134958.0,134292.0,132917.0,127917.0,127417.0,129133.0,134800.0,134383.0,136250.0,133917.0,136985.0,136985.0,143618.0,143467.0,142800.0,141000.0,139333.0,138167.0,137833.0,139167.0,140833.0,142167.0,147250.0,153917.0,150614.0,148114.0,144780.0,145129.0,143545.0,140112.0,142233.0,145067.0,148667.0,152000.0,156333.0,161833.0,163467.0,159800.0,153965.0,154499.0,151999.0,141083.0,134833.0,136167.0,148917.0,159333.0,163667
394602,152,"Fort Collins, CO",msa,CO,384300.0,389300.0,394133.0,394750.0,393750.0,392917.0,390167.0,388333.0,385000.0,384667.0,385833.0,388667.0,394500.0,399500.0,405000.0,411708.0,416708.0,415042.0,406592.0,398676.0,392509.0,393917.0,398500.0,401333.0,406333.0,413000.0,419500.0,421500.0,422333.0,429667.0,439667.0,443833.0,435000.0,421500.0,416833.0,424650.0,437983.0,444617.0,460133.0,471967.0,491667.0,496667.0,500000.0,495000.0,495000.0,496667.0,505583.0,519768.0,537434.0,562851.0,575333.0,576000.0,565500.0,557167.0,561333.0,560833.0,555833.0,546667.0,543000.0,544667.0,554667.0,562930.0,572930.0,578330
395033,153,"Rockford, IL",msa,IL,113667.0,119333.0,126667.0,129667.0,131833.0,129500.0,128333.0,126667.0,126817.0,121817.0,118483.0,117333.0,118333.0,123333.0,125417.0,129417.0,131050.0,136600.0,136433.0,132800.0,129500.0,128000.0,128483.0,124483.0,128317.0,132500.0,134833.0,136667.0,140633.0,144967.0,145967.0,144083.0,146417.0,143083.0,140667.0,135500.0,135500.0,139833.0,147917.0,156083.0,159417.0,160433.0,160850.0,157183.0,153250.0,149667.0,144968.0,138302.0,138302.0,142333.0,155667.0,165667.0,170000.0,168333.0,161667.0,161667.0,156667.0,153333.0,148000.0,144667.0,146500.0,151833.0,160917.0,166000
394796,154,"Lincoln, NE",msa,NE,176000.0,179333.0,179000.0,182500.0,183667.0,186667.0,183625.0,178292.0,178292.0,176333.0,176926.0,173426.0,176259.0,182000.0,188833.0,192667.0,192633.0,189300.0,189300.0,190100.0,189267.0,184600.0,182833.0,179417.0,182933.0,183433.0,196000.0,198817.0,207317.0,207333.0,209000.0,209000.0,210583.0,210583.0,208083.0,211500.0,215833.0,223000.0,223667.0,227333.0,230583.0,233217.0,235217.0,234783.0,232400.0,230733.0,229250.0,226667.0,233333.0,242633.0,251717.0,255050.0,257783.0,261700.0,258367.0,253667.0,248750.0,246083.0,247750.0,245500.0,251467.0,255450.0,266283.0,276317
394622,155,"Gainesville, FL",msa,FL,184500.0,186167.0,200333.0,203000.0,209333.0,203983.0,201317.0,196483.0,200583.0,201250.0,204083.0,202633.0,208633.0,211300.0,214667.0,216317.0,219317.0,215050.0,211733.0,211567.0,215583.0,220583.0,220417.0,222633.0,224517.0,224517.0,222550.0,225569.0,231902.0,235402.0,237500.0,239333.0,244733.0,245014.0,246543.0,250976.0,249027.0,252965.0,253298.0,264633.0,270333.0,274400.0,273567.0,272900.0,272833.0,273667.0,267000.0,267833.0,271167.0,286133.0,298467.0,311800.0,315167.0,310000.0,298333.0,288300.0,288300.0,289217.0,292250.0,294750.0,297167.0,305667.0,311317.0,326317
394405,156,"Boulder, CO",msa,CO,547467.0,552376.0,571526.0,585359.0,578317.0,565500.0,553083.0,561000.0,555083.0,559000.0,544975.0,562892.0,562492.0,584333.0,589333.0,590067.0,584000.0,574000.0,568333.0,563667.0,563667.0,568667.0,571667.0,575000.0,583333.0,585333.0,582667.0,573917.0,590250.0,616233.0,629983.0,629983.0,612667.0,609208.0,608208.0,611092.0,641217.0,687217.0,717500.0,725833.0,699167.0,695208.0,673942.0,690942.0,693233.0,707833.0,695833.0,750333.0,800667.0,867333.0,873667.0,862500.0,813333.0,780000.0,758833.0,763000.0,739333.0,751333.0,737883.0,755717.0,780050.0,810250.0,832750.0,804250
394646,157,"Green Bay, WI",msa,WI,170833.0,166983.0,172833.0,176250.0,179767.0,176200.0,173783.0,173617.0,175500.0,173500.0,171000.0,169333.0,169233.0,175650.0,180617.0,190683.0,195367.0,195900.0,192258.0,186908.0,184992.0,180333.0,178550.0,175967.0,180133.0,183833.0,187833.0,191333.0,199333.0,204900.0,205900.0,205900.0,203483.0,198483.0,197150.0,199417.0,209750.0,211083.0,216317.0,220650.0,234400.0,238750.0,239417.0,235667.0,239333.0,237000.0,230333.0,225000.0,231667.0,245500.0,255917.0,258917.0,256750.0,258500.0,262617.0,272617.0,267117.0,261667.0,253333.0,245333.0,250333.0,252000.0,266333.0,279917
394488,158,"Columbus, GA",msa,GA,139100.0,148967.0,153333.0,162000.0,164667.0,162000.0,160167.0,155133.0,159617.0,158450.0,153948.0,151115.0,151282.0,159150.0,165833.0,173300.0,177300.0,173300.0,168148.0,167448.0,168781.0,169200.0,165900.0,161867.0,164967.0,169437.0,174437.0,174403.0,176600.0,176383.0,183083.0,186083.0,189633.0,188133.0,185133.0,180167.0,176667.0,179967.0,187633.0,199967.0,205917.0,205217.0,199517.0,195433.0,194100.0,195050.0,194883.0,195917.0,194167.0,205833.0,212500.0,218333.0,208333.0,209000.0,208967.0,214967.0,202633.0,190250.0,183917.0,190583.0,197167.0,200417.0,204917.0,212233
395107,159,"South Bend, IN",msa,IN,124583.0,124250.0,125250.0,131483.0,139150.0,144817.0,144500.0,138500.0,136833.0,129417.0,129417.0,122442.0,121358.0,126192.0,136000.0,147667.0,148833.0,153833.0,151983.0,148567.0,140733.0,138917.0,134667.0,132292.0,133275.0,144758.0,152133.0,156650.0,161833.0,166867.0,163700.0,158700.0,158667.0,161667.0,155000.0,148333.0,141167.0,150317.0,158650.0,173817.0,181333.0,187967.0,186633.0,179967.0,176667.0,174333.0,168667.0,163667.0,166000.0,176167.0,191167.0,202833.0,211667.0,206500.0,207667.0,202667.0,197833.0,185958.0,177792.0,181125.0,180133.0,185467.0,188800.0,195467
395109,160,"Spartanburg, SC",msa,SC,152059.0,158300.0,157500.0,157107.0,158440.0,159607.0,158333.0,157667.0,155333.0,157000.0,153333.0,157058.0,157042.0,163053.0,165911.0,170895.0,174217.0,174967.0,173330.0,170630.0,168763.0,169348.0,168948.0,169148.0,168567.0,174000.0,177000.0,182000.0,184633.0,191633.0,193509.0,194951.0,195118.0,195093.0,194102.0,190935.0,194050.0,198967.0,206967.0,215333.0,221000.0,222667.0,222667.0,221667.0,225000.0,223498.0,227165.0,228832.0,233667.0,237883.0,240300.0,250300.0,253417.0,255967.0,250967.0,249967.0,244665.0,241232.0,234565.0,240217.0,242650.0,252567.0,255583.0,259917
394645,161,"Greeley, CO",msa,CO,319230.0,326980.0,331980.0,335333.0,335667.0,334667.0,331333.0,332333.0,335667.0,337333.0,335667.0,329572.0,335572.0,341739.0,351833.0,352167.0,353333.0,352000.0,352333.0,351667.0,351067.0,351733.0,353400.0,353333.0,357667.0,364000.0,368000.0,369633.0,372967.0,377967.0,382352.0,382222.0,383888.0,385703.0,386167.0,386167.0,395811.0,410811.0,428811.0,435167.0,438667.0,437333.0,440167.0,442833.0,448483.0,451817.0,452317.0,458333.0,466667.0,483333.0,495838.0,500838.0,497171.0,487967.0,481633.0,476575.0,471942.0,465815.0,457873.0,461823.0,464283.0,473450.0,481167.0,492133
394808,162,"Lubbock, TX",msa,TX,150800.0,154417.0,156817.0,158484.0,160701.0,161042.0,162329.0,158996.0,159204.0,160250.0,158900.0,164650.0,161317.0,166167.0,165483.0,169817.0,171283.0,170967.0,169300.0,171667.0,168333.0,167317.0,158317.0,162317.0,165667.0,173667.0,174000.0,178333.0,185208.0,188092.0,188258.0,183383.0,186833.0,186667.0,185667.0,184000.0,184000.0,186667.0,193333.0,201667.0,210033.0,208033.0,208700.0,208333.0,211167.0,208333.0,203667.0,199500.0,210000.0,218333.0,228833.0,231500.0,235167.0,233750.0,228083.0,225250.0,221167.0,215833.0,216083.0,212750.0,215500.0,214417.0,222083.0,226083
394471,163,"Clarksville, TN",msa,TN,155067.0,160317.0,162000.0,167667.0,169117.0,170116.0,167450.0,164166.0,162167.0,161500.0,162333.0,164833.0,164833.0,170167.0,173083.0,179750.0,182083.0,183333.0,179986.0,173986.0,171786.0,170717.0,173717.0,174583.0,176667.0,181300.0,183600.0,187767.0,191717.0,197383.0,201217.0,200633.0,200333.0,200667.0,200167.0,202167.0,201167.0,211667.0,220000.0,233333.0,236667.0,240000.0,240000.0,243333.0,244783.0,244767.0,242100.0,248983.0,259000.0,270000.0,275000.0,281667.0,286333.0,281333.0,274667.0,268333.0,269833.0,263167.0,259167.0,256000.0,264333.0,268333.0,275833.0,282067
395028,164,"Roanoke, VA",msa,VA,173150.0,173317.0,176650.0,184667.0,184575.0,182242.0,183125.0,181383.0,179133.0,175383.0,177383.0,178617.0,177150.0,177817.0,182800.0,189300.0,192967.0,198500.0,193483.0,191650.0,189142.0,192325.0,192808.0,189017.0,191850.0,197950.0,202075.0,206267.0,209850.0,218850.0,222992.0,224958.0,221967.0,218967.0,216083.0,215083.0,215417.0,213667.0,220333.0,225150.0,230900.0,226817.0,232696.0,233279.0,237363.0,235008.0,233508.0,231842.0,230167.0,238333.0,250000.0,262742.0,262742.0,258408.0,249917.0,250975.0,244975.0,243392.0,246483.0,247317.0,252983.0,243917.0,254742.0,259742
394579,165,"Evansville, IN",msa,IN,139417.0,140250.0,146250.0,150571.0,152071.0,145904.0,143333.0,143467.0,147300.0,147300.0,143000.0,139000.0,140667.0,143833.0,150500.0,151917.0,154167.0,154667.0,156583.0,158817.0,159950.0,157617.0,153100.0,151467.0,146800.0,147967.0,147967.0,156050.0,160150.0,164233.0,168150.0,170050.0,169933.0,163600.0,165883.0,162992.0,165992.0,167742.0,173167.0,180167.0,184025.0,189192.0,187192.0,186633.0,181467.0,183133.0,174917.0,174083.0,171583.0,179500.0,188833.0,194667.0,191667.0,187500.0,184833.0,191167.0,190300.0,182967.0,173300.0,176667.0,180667.0,190667.0,196500.0,210833
